id,condition,question,actual_response,correct,correct_response,domain,response_time,session_num,original_stimulus,test_version,mr_difficulty,programming_difficulty,has_survey,is_mr,is_programming,adjusted_stimulus
00047,sma,49,a,True,a,code,20.848804473876957,2,133,3,2,3,True,False,True,158
00047,sma,50,a,True,a,list/array,17.012962341308594,2,1,3,2,3,True,False,True,1
00047,sma,51,a,True,a,tree,15.947029113769531,2,49,3,2,3,True,False,True,52
00047,sma,52,a,True,a,PSVT:R II,8.366199493408203,2,114,3,2,3,True,True,False,139
00047,sma,53,a,True,a,shepard-metzler,2.6531310081481934,2,82,3,2,3,True,True,False,107
00047,sma,54,a,True,a,tree,11.946167945861816,2,303,3,2,3,True,False,True,71
00047,sma,55,b,True,b,tree,14.173053741455078,2,213,3,2,3,True,False,True,67
00047,sma,56,a,True,a,tree,29.08405113220215,2,208,3,2,3,True,False,True,62
00047,sma,57,b,True,b,code,18.89447021484375,2,128,3,2,3,True,False,True,153
00047,sma,58,a,True,a,code,28.060136795043945,2,147,3,2,3,True,False,True,172
00047,sma,59,a,True,a,code,37.14488983154297,2,136,3,2,3,True,False,True,161
00047,sma,60,a,False,b,shepard-metzler,5.253386497497559,2,72,3,2,3,True,True,False,99
00047,vertex,0,b,False,a,tree,16.27721405029297,1,322,1,2,3,True,False,True,88
00047,vertex,1,a,True,a,code,13.79683780670166,1,134,1,2,3,True,False,True,159
00047,vertex,2,a,True,a,tree,21.358007431030277,1,47,1,2,3,True,False,True,50
00047,vertex,3,a,True,a,tree,5.933562278747559,1,212,1,2,3,True,False,True,66
00047,vertex,4,b,True,b,code,9.473040580749512,1,122,1,2,3,True,False,True,147
00047,vertex,5,b,False,a,shepard-metzler,6.765552997589111,1,74,1,2,3,True,True,False,101
00047,vertex,6,b,True,b,PSVT:R II,14.10052490234375,1,100,1,2,3,True,True,False,125
00047,vertex,7,b,True,b,tree,19.015254974365234,1,31,1,2,3,True,False,True,36
00047,vertex,8,a,False,b,list/array,11.60071086883545,1,15,1,2,3,True,False,True,13
00047,vertex,9,b,True,b,code,21.219640731811523,1,326,1,2,3,True,False,True,180
00047,vertex,10,b,False,a,list/array,25.30544853210449,1,27,1,2,3,True,False,True,23
00047,vertex,11,b,True,b,list/array,7.87660026550293,1,19,1,2,3,True,False,True,17
00047,vertex,12,b,True,b,shepard-metzler,3.1695797443389893,1,81,1,2,3,True,True,False,106
00047,vertex,13,b,True,b,code,15.0924711227417,1,142,1,2,3,True,False,True,167
00047,vertex,14,b,False,a,tree,25.95210266113281,1,307,1,2,3,True,False,True,75
00047,vertex,15,a,True,a,tree,9.958126068115234,1,210,1,2,3,True,False,True,64
00047,vertex,16,b,True,b,PSVT:R II,8.753286361694336,1,102,1,2,3,True,True,False,127
00047,vertex,17,a,False,b,list/array,5.835866451263428,1,201,1,2,3,True,False,True,25
00047,vertex,18,b,True,b,list/array,7.766507625579834,1,6,1,2,3,True,False,True,6
00047,vertex,19,b,False,a,shepard-metzler,3.650794267654419,1,90,1,2,3,True,True,False,115
00047,vertex,20,a,True,a,code,5.724162578582764,1,124,1,2,3,True,False,True,149
00047,vertex,21,b,False,a,list/array,31.29819679260254,1,10,1,2,3,True,False,True,9
00047,vertex,22,a,True,a,shepard-metzler,4.387667179107666,1,75,1,2,3,True,True,False,102
00047,vertex,23,b,True,b,shepard-metzler,4.943860530853272,1,70,1,2,3,True,True,False,97
00047,vertex,24,b,True,b,shepard-metzler,7.752762317657471,1,87,1,2,3,True,True,False,112
00047,vertex,25,a,True,a,PSVT:R II,27.47142601013184,1,107,1,2,3,True,True,False,132
00047,vertex,26,a,True,a,shepard-metzler,13.56867790222168,1,69,1,2,3,True,True,False,96
00047,vertex,27,a,False,b,tree,15.416980743408203,1,301,1,2,3,True,False,True,69
00047,vertex,28,b,False,a,tree,25.40947532653809,1,319,1,2,3,True,False,True,85
00047,vertex,29,b,True,b,list/array,7.698746681213379,1,25,1,2,3,True,False,True,22
00047,vertex,30,a,True,a,tree,14.935864448547363,1,32,1,2,3,True,False,True,37
00047,vertex,31,a,True,a,list/array,19.122509002685547,1,24,1,2,3,True,False,True,21
00047,vertex,32,b,True,b,code,6.587727069854736,1,125,1,2,3,True,False,True,150
00047,vertex,33,b,True,b,list/array,6.623169898986816,1,7,1,2,3,True,False,True,7
00047,vertex,34,b,True,b,tree,24.108930587768555,1,313,1,2,3,True,False,True,81
00047,vertex,35,b,True,b,PSVT:R II,11.519039154052734,1,104,1,2,3,True,True,False,129
00047,vertex,36,a,False,b,code,11.25380516052246,1,123,1,2,3,True,False,True,148
00047,vertex,37,a,True,a,shepard-metzler,6.169795036315918,1,63,1,2,3,True,True,False,90
00047,vertex,38,b,False,a,code,47.24150466918945,1,316,1,2,3,True,False,True,177
00047,vertex,39,b,True,b,code,7.589056968688965,1,148,1,2,3,True,False,True,173
00047,vertex,40,a,True,a,code,15.739740371704102,1,139,1,2,3,True,False,True,164
00047,vertex,41,b,False,a,shepard-metzler,3.1052567958831787,1,67,1,2,3,True,True,False,94
00047,vertex,42,a,True,a,code,6.957086086273193,1,121,1,2,3,True,False,True,146
00047,vertex,43,b,True,b,tree,7.928007125854492,1,52,1,2,3,True,False,True,54
00047,vertex,44,a,False,b,tree,17.60044288635254,1,304,1,2,3,True,False,True,72
00047,vertex,45,a,True,a,PSVT:R II,16.294082641601562,1,95,1,2,3,True,True,False,120
00047,vertex,46,b,True,b,tree,16.900632858276367,1,45,1,2,3,True,False,True,48
00047,vertex,47,a,True,a,list/array,94.502685546875,1,328,1,2,3,True,False,True,33
00047,vertex,48,b,True,b,PSVT:R II,11.194642066955566,1,94,1,2,3,True,True,False,119
00047,vertex,49,b,True,b,tree,12.800459861755373,1,55,1,2,3,True,False,True,57
00047,vertex,50,a,True,a,PSVT:R II,12.816225051879885,1,92,1,2,3,True,True,False,117
00047,vertex,51,a,False,b,list/array,70.44019317626953,1,18,1,2,3,True,False,True,16
00047,vertex,52,b,False,a,shepard-metzler,3.3360815048217773,1,85,1,2,3,True,True,False,110
00047,vertex,53,b,False,a,tree,34.16282272338867,1,310,1,2,3,True,False,True,78
00047,vertex,54,b,False,a,PSVT:R II,6.934128284454346,1,103,1,2,3,True,True,False,128
00047,vertex,55,a,True,a,code,39.15525436401367,1,333,1,2,3,True,False,True,183
00047,vertex,56,b,True,b,shepard-metzler,2.8121204376220703,1,80,1,2,3,True,True,False,105
00047,vertex,57,b,True,b,code,19.30084609985352,1,144,1,2,3,True,False,True,169
00047,vertex,58,a,True,a,list/array,11.407963752746582,1,205,1,2,3,True,False,True,29
00047,vertex,59,b,True,b,tree,11.52298069000244,1,34,1,2,3,True,False,True,39
00047,vertex,60,a,True,a,tree,8.986742973327637,1,214,1,2,3,True,False,True,68
00209,m1,0,b,True,b,tree,22.10835266113281,1,52,1,1,3,True,False,True,54
00209,m1,1,a,True,a,shepard-metzler,10.487651824951172,1,90,1,1,3,True,True,False,115
00209,m1,2,b,True,b,code,23.95281791687012,1,326,1,1,3,True,False,True,180
00209,m1,3,a,True,a,code,17.88824462890625,1,139,1,1,3,True,False,True,164
00209,m1,4,b,True,b,list/array,13.863683700561523,1,18,1,1,3,True,False,True,16
00209,m1,5,a,True,a,tree,64.76951599121094,1,47,1,1,3,True,False,True,50
00209,m1,6,b,True,b,shepard-metzler,6.05930233001709,1,70,1,1,3,True,True,False,97
00209,m1,7,a,True,a,tree,15.315157890319824,1,210,1,1,3,True,False,True,64
00209,m1,8,a,True,a,code,19.679431915283203,1,124,1,1,3,True,False,True,149
00209,m1,9,b,True,b,list/array,17.752485275268555,1,7,1,1,3,True,False,True,7
00209,m1,10,a,True,a,shepard-metzler,6.458341598510742,1,69,1,1,3,True,True,False,96
00209,m1,11,b,True,b,tree,45.47579574584961,1,301,1,1,3,True,False,True,69
00209,m1,12,a,True,a,tree,14.487375259399414,1,214,1,1,3,True,False,True,68
00209,m1,13,b,True,b,code,37.26118087768555,1,144,1,1,3,True,False,True,169
00209,m1,14,b,True,b,shepard-metzler,5.6196160316467285,1,87,1,1,3,True,True,False,112
00209,m1,15,a,True,a,shepard-metzler,20.06756591796875,1,74,1,1,3,True,True,False,101
00209,m1,16,a,True,a,PSVT:R II,18.457725524902344,1,95,1,1,3,True,True,False,120
00209,m1,17,a,True,a,list/array,39.14938354492188,1,24,1,1,3,True,False,True,21
00209,m1,18,b,True,b,list/array,15.342638969421388,1,19,1,1,3,True,False,True,17
00209,m1,19,b,True,b,tree,28.58016395568848,1,55,1,1,3,True,False,True,57
00209,m1,20,b,True,b,PSVT:R II,16.76763916015625,1,102,1,1,3,True,True,False,127
00209,m1,21,b,True,b,shepard-metzler,7.488325595855713,1,80,1,1,3,True,True,False,105
00209,m1,22,b,True,b,shepard-metzler,5.721869468688965,1,81,1,1,3,True,True,False,106
00209,m1,23,a,True,a,list/array,16.080455780029297,1,205,1,1,3,True,False,True,29
00209,m1,24,a,True,a,shepard-metzler,11.047823905944824,1,75,1,1,3,True,True,False,102
00209,m1,25,b,True,b,tree,31.13755989074707,1,313,1,1,3,True,False,True,81
00209,m1,26,b,True,b,code,11.23221206665039,1,122,1,1,3,True,False,True,147
00209,m1,27,b,False,a,code,61.20801544189453,1,316,1,1,3,True,False,True,177
00209,m1,28,a,True,a,shepard-metzler,6.511410236358643,1,85,1,1,3,True,True,False,110
00209,m1,29,b,True,b,code,12.57155704498291,1,125,1,1,3,True,False,True,150
00209,m1,30,a,True,a,list/array,14.643176078796388,1,27,1,1,3,True,False,True,23
00209,m1,31,b,True,b,PSVT:R II,18.26276016235352,1,100,1,1,3,True,True,False,125
00209,m1,32,a,True,a,tree,31.912921905517575,1,310,1,1,3,True,False,True,78
00209,m1,33,a,True,a,tree,20.975690841674805,1,212,1,1,3,True,False,True,66
00209,m1,34,b,True,b,tree,24.85134506225586,1,31,1,1,3,True,False,True,36
00209,m1,35,b,True,b,list/array,12.122359275817873,1,25,1,1,3,True,False,True,22
00209,m1,36,b,True,b,tree,15.80649471282959,1,34,1,1,3,True,False,True,39
00209,m1,37,a,True,a,tree,12.265807151794434,1,32,1,1,3,True,False,True,37
00209,m1,38,b,True,b,list/array,19.58621597290039,1,201,1,1,3,True,False,True,25
00209,m1,39,b,False,a,tree,45.66188049316406,1,307,1,1,3,True,False,True,75
00209,m1,40,a,True,a,list/array,14.771492958068848,1,10,1,1,3,True,False,True,9
00209,m1,41,a,True,a,code,97.13534545898438,1,333,1,1,3,True,False,True,183
00209,m1,42,a,True,a,PSVT:R II,10.285289764404297,1,103,1,1,3,True,True,False,128
00209,m1,43,b,True,b,list/array,30.16095542907715,1,6,1,1,3,True,False,True,6
00209,m1,44,a,True,a,shepard-metzler,4.84745979309082,1,67,1,1,3,True,True,False,94
00209,m1,45,b,True,b,tree,19.77416610717773,1,45,1,1,3,True,False,True,48
00209,m1,46,a,True,a,code,11.659297943115234,1,121,1,1,3,True,False,True,146
00209,m1,47,b,True,b,PSVT:R II,29.0365047454834,1,94,1,1,3,True,True,False,119
00209,m1,48,b,True,b,PSVT:R II,16.723388671875,1,104,1,1,3,True,True,False,129
00209,m1,49,a,True,a,shepard-metzler,5.070636749267578,1,63,1,1,3,True,True,False,90
00209,m1,50,a,True,a,PSVT:R II,11.861319541931152,1,107,1,1,3,True,True,False,132
00209,m1,51,b,True,b,list/array,25.478050231933597,1,15,1,1,3,True,False,True,13
00209,m1,52,a,True,a,PSVT:R II,28.503049850463867,1,92,1,1,3,True,True,False,117
00209,m1,53,b,True,b,code,29.80148124694824,1,142,1,1,3,True,False,True,167
00209,m1,54,b,False,a,tree,66.00506591796875,1,319,1,1,3,True,False,True,85
00209,m1,55,a,True,a,code,22.209285736083984,1,134,1,1,3,True,False,True,159
00209,m1,56,b,False,a,tree,39.33845901489258,1,322,1,1,3,True,False,True,88
00209,m1,57,b,False,a,list/array,56.540672302246094,1,328,1,1,3,True,False,True,33
00209,m1,58,b,True,b,tree,12.69644546508789,1,304,1,1,3,True,False,True,72
00209,m1,59,b,True,b,code,15.817187309265137,1,123,1,1,3,True,False,True,148
00209,m1,60,b,True,b,code,11.910567283630373,1,148,1,1,3,True,False,True,173
00209,sma,0,a,True,a,code,36.12070083618164,2,146,2,4,2,True,False,True,171
00209,sma,1,b,True,b,code,18.56882667541504,2,150,2,4,2,True,False,True,175
00209,sma,2,a,True,a,shepard-metzler,7.198105812072754,2,84,2,4,2,True,True,False,109
00209,sma,3,a,True,a,list/array,14.982925415039062,2,29,2,4,2,True,False,True,24
00209,sma,4,b,True,b,tree,32.769718170166016,2,311,2,4,2,True,False,True,79
00209,sma,5,b,True,b,PSVT:R II,43.98924255371094,2,112,2,4,2,True,True,False,137
00209,sma,6,b,True,b,tree,54.70411682128906,2,308,2,4,2,True,False,True,76
00209,sma,7,a,True,a,PSVT:R II,21.92042732238769,2,119,2,4,2,True,True,False,144
00209,sma,8,a,True,a,list/array,10.516701698303224,2,5,2,4,2,True,False,True,5
00209,sma,9,b,True,b,code,21.44316673278809,2,141,2,4,2,True,False,True,166
00209,sma,10,b,True,b,PSVT:R II,17.554441452026367,2,116,2,4,2,True,True,False,141
00209,sma,11,a,True,a,shepard-metzler,6.316501140594482,2,68,2,4,2,True,True,False,95
00209,sma,12,a,True,a,tree,16.555259704589844,2,39,2,4,2,True,False,True,43
00209,sma,13,b,True,b,code,72.51985931396484,2,332,2,4,2,True,False,True,182
00209,sma,14,b,True,b,tree,9.101393699645996,2,53,2,4,2,True,False,True,55
00209,sma,15,b,True,b,shepard-metzler,6.538290500640869,2,65,2,4,2,True,True,False,92
00209,sma,16,a,False,b,code,16.068275451660156,2,132,2,4,2,True,False,True,157
00209,sma,17,a,True,a,shepard-metzler,5.259267807006836,2,64,2,4,2,True,True,False,91
00209,sma,18,b,True,b,tree,11.911425590515137,2,43,2,4,2,True,False,True,47
00209,sma,19,b,True,b,tree,15.18147087097168,2,57,2,4,2,True,False,True,59
00209,sma,20,a,True,a,list/array,37.17081069946289,2,207,2,4,2,True,False,True,31
00209,sma,21,a,True,a,PSVT:R II,24.096454620361328,2,108,2,4,2,True,True,False,133
00209,sma,22,b,True,b,shepard-metzler,12.142674446105955,2,88,2,4,2,True,True,False,113
00209,sma,23,b,True,b,PSVT:R II,24.878808975219727,2,106,2,4,2,True,True,False,131
00209,sma,24,b,True,b,tree,10.870278358459473,2,40,2,4,2,True,False,True,44
00209,sma,25,a,True,a,list/array,14.565732955932615,2,203,2,4,2,True,False,True,27
00209,sma,26,b,True,b,tree,36.04988098144531,2,305,2,4,2,True,False,True,73
00209,sma,27,b,True,b,list/array,17.92729949951172,2,20,2,4,2,True,False,True,18
00209,sma,28,a,True,a,tree,27.012514114379883,2,314,2,4,2,True,False,True,82
00209,sma,29,a,True,a,list/array,15.83362865447998,2,14,2,4,2,True,False,True,12
00209,sma,30,a,True,a,tree,18.25589370727539,2,211,2,4,2,True,False,True,65
00209,sma,31,a,True,a,PSVT:R II,14.29534912109375,2,111,2,4,2,True,True,False,136
00209,sma,32,a,False,b,list/array,30.969669342041016,2,329,2,4,2,True,False,True,34
00209,sma,33,a,True,a,PSVT:R II,12.05254364013672,2,109,2,4,2,True,True,False,134
00209,sma,34,b,True,b,shepard-metzler,12.655498504638672,2,77,2,4,2,True,True,False,104
00209,sma,35,a,True,a,code,48.00494003295898,2,145,2,4,2,True,False,True,170
00209,sma,36,b,True,b,shepard-metzler,4.2617058753967285,2,86,2,4,2,True,True,False,111
00209,sma,37,b,True,b,list/array,10.849064826965332,2,204,2,4,2,True,False,True,28
00209,sma,38,b,False,a,code,51.57670974731445,2,138,2,4,2,True,False,True,163
00209,sma,39,b,True,b,tree,19.995466232299805,2,41,2,4,2,True,False,True,45
00209,sma,40,b,True,b,PSVT:R II,29.811695098876957,2,115,2,4,2,True,True,False,140
00209,sma,41,a,True,a,code,26.423362731933597,2,129,2,4,2,True,False,True,154
00209,sma,42,a,True,a,PSVT:R II,29.96001243591309,2,110,2,4,2,True,True,False,135
00209,sma,43,a,True,a,code,60.27442932128906,2,325,2,4,2,True,False,True,179
00209,sma,44,a,True,a,tree,43.61849594116211,2,320,2,4,2,True,False,True,86
00209,sma,45,b,True,b,tree,35.02138137817383,2,323,2,4,2,True,False,True,89
00209,sma,46,a,True,a,tree,18.5322208404541,2,51,2,4,2,True,False,True,53
00209,sma,47,a,True,a,list/array,7.56544303894043,2,202,2,4,2,True,False,True,26
00209,sma,48,a,True,a,code,34.37314224243164,2,149,2,4,2,True,False,True,174
00209,sma,49,a,True,a,tree,43.34614562988281,2,317,2,4,2,True,False,True,83
00209,sma,50,b,True,b,list/array,13.550798416137695,2,2,2,4,2,True,False,True,2
00209,sma,51,a,True,a,code,18.48862838745117,2,143,2,4,2,True,False,True,168
00209,sma,52,b,True,b,shepard-metzler,4.698891639709473,2,71,2,4,2,True,True,False,98
00209,sma,53,a,True,a,PSVT:R II,15.349652290344238,2,117,2,4,2,True,True,False,142
00209,sma,54,a,True,a,tree,15.800997734069824,2,48,2,4,2,True,False,True,51
00209,sma,55,b,True,b,code,26.790590286254883,2,135,2,4,2,True,False,True,160
00209,sma,56,a,True,a,tree,11.342607498168944,2,37,2,4,2,True,False,True,41
00209,sma,57,a,True,a,PSVT:R II,27.8133544921875,2,91,2,4,2,True,True,False,116
00209,sma,58,b,True,b,tree,9.56178379058838,2,35,2,4,2,True,False,True,40
00209,sma,59,b,True,b,list/array,14.648828506469728,2,17,2,4,2,True,False,True,15
00209,sma,60,a,True,a,tree,40.95421600341797,2,302,2,4,2,True,False,True,70
00209,vertex,0,b,True,b,list/array,10.518136978149414,0,206,3,3,2,True,False,True,30
00209,vertex,1,a,True,a,tree,12.40040111541748,0,60,3,3,2,True,False,True,61
00209,vertex,2,a,True,a,code,29.450557708740234,0,147,3,3,2,True,False,True,172
00209,vertex,3,b,True,b,tree,11.723017692565918,0,54,3,3,2,True,False,True,56
00209,vertex,4,b,True,b,tree,11.16529655456543,0,56,3,3,2,True,False,True,58
00209,vertex,5,a,True,a,tree,27.716257095336918,0,46,3,3,2,True,False,True,49
00209,vertex,6,b,True,b,list/array,17.867961883544922,0,13,3,3,2,True,False,True,11
00209,vertex,7,a,True,a,shepard-metzler,6.402706623077393,0,83,3,3,2,True,True,False,108
00209,vertex,8,a,True,a,shepard-metzler,3.864243984222412,0,82,3,3,2,True,True,False,107
00209,vertex,9,a,True,a,code,18.972291946411133,0,133,3,3,2,True,False,True,158
00209,vertex,10,b,True,b,tree,53.1883430480957,0,312,3,3,2,True,False,True,80
00209,vertex,11,a,False,b,code,31.484825134277344,0,128,3,3,2,True,False,True,153
00209,vertex,12,b,True,b,PSVT:R II,21.18734359741211,0,98,3,3,2,True,True,False,123
00209,vertex,13,b,True,b,PSVT:R II,11.919350624084473,0,113,3,3,2,True,True,False,138
00209,vertex,14,b,False,a,PSVT:R II,37.98140335083008,0,93,3,3,2,True,True,False,118
00209,vertex,15,b,True,b,shepard-metzler,8.083268165588379,0,72,3,3,2,True,True,False,99
00209,vertex,16,b,True,b,code,40.94832611083984,0,331,3,3,2,True,False,True,181
00209,vertex,17,a,True,a,code,15.977323532104492,0,126,3,3,2,True,False,True,151
00209,vertex,18,a,True,a,code,52.09053802490234,0,136,3,3,2,True,False,True,161
00209,vertex,19,b,True,b,tree,8.11054801940918,0,213,3,3,2,True,False,True,67
00209,vertex,20,b,True,b,code,14.761107444763184,0,315,3,3,2,True,False,True,176
00209,vertex,21,a,True,a,list/array,21.57989501953125,0,1,3,3,2,True,False,True,1
00209,vertex,22,b,True,b,tree,11.75749969482422,0,209,3,3,2,True,False,True,63
00209,vertex,23,b,True,b,code,34.56233215332031,0,137,3,3,2,True,False,True,162
00209,vertex,24,a,True,a,PSVT:R II,30.59110641479492,0,114,3,3,2,True,True,False,139
00209,vertex,25,a,True,a,list/array,27.67403984069824,0,9,3,3,2,True,False,True,8
00209,vertex,26,b,True,b,shepard-metzler,6.869068622589111,0,66,3,3,2,True,True,False,93
00209,vertex,27,b,True,b,list/array,11.687854766845703,0,16,3,3,2,True,False,True,14
00209,vertex,28,b,True,b,PSVT:R II,17.88103485107422,0,105,3,3,2,True,True,False,130
00209,vertex,29,a,True,a,list/array,50.4999885559082,0,330,3,3,2,True,False,True,35
00209,vertex,30,b,True,b,code,34.0748291015625,0,140,3,3,2,True,False,True,165
00209,vertex,31,b,True,b,shepard-metzler,11.191264152526855,0,76,3,3,2,True,True,False,103
00209,vertex,32,b,False,a,list/array,19.982690811157227,0,22,3,3,2,True,False,True,19
00209,vertex,33,b,True,b,code,22.304372787475582,0,127,3,3,2,True,False,True,152
00209,vertex,34,b,True,b,tree,16.003353118896484,0,306,3,3,2,True,False,True,74
00209,vertex,35,b,True,b,PSVT:R II,14.065260887145996,0,99,3,3,2,True,True,False,124
00209,vertex,36,b,True,b,PSVT:R II,27.7462100982666,0,118,3,3,2,True,True,False,143
00209,vertex,37,b,True,b,tree,23.306171417236328,0,59,3,3,2,True,False,True,60
00209,vertex,38,b,False,a,tree,27.470273971557617,0,321,3,3,2,True,False,True,87
00209,vertex,39,b,True,b,shepard-metzler,4.257124423980713,0,73,3,3,2,True,True,False,100
00209,vertex,40,a,True,a,shepard-metzler,6.6906352043151855,0,89,3,3,2,True,True,False,114
00209,vertex,41,b,True,b,PSVT:R II,21.35519218444824,0,101,3,3,2,True,True,False,126
00209,vertex,42,b,True,b,tree,13.00901985168457,0,38,3,3,2,True,False,True,42
00209,vertex,43,b,True,b,PSVT:R II,47.54380798339844,0,120,3,3,2,True,True,False,145
00209,vertex,44,a,True,a,list/array,16.057571411132812,0,23,3,3,2,True,False,True,20
00209,vertex,45,a,True,a,list/array,27.73968505859375,0,4,3,3,2,True,False,True,4
00209,vertex,46,a,True,a,list/array,25.32283592224121,0,3,3,3,2,True,False,True,3
00209,vertex,47,a,True,a,tree,28.01757431030273,0,42,3,3,2,True,False,True,46
00209,vertex,48,b,True,b,PSVT:R II,10.219039916992188,0,97,3,3,2,True,True,False,122
00209,vertex,49,b,False,a,tree,22.064455032348636,0,303,3,3,2,True,False,True,71
00209,vertex,50,a,True,a,tree,41.93461990356445,0,208,3,3,2,True,False,True,62
00209,vertex,51,a,False,b,code,25.540054321289062,0,130,3,3,2,True,False,True,155
00209,vertex,52,b,True,b,tree,23.134883880615234,0,33,3,3,2,True,False,True,38
00209,vertex,53,a,True,a,code,10.878331184387209,0,131,3,3,2,True,False,True,156
00209,vertex,54,a,True,a,PSVT:R II,17.576547622680664,0,96,3,3,2,True,True,False,121
00209,vertex,55,b,True,b,tree,93.02545166015624,0,309,3,3,2,True,False,True,77
00209,vertex,56,a,True,a,tree,13.511041641235352,0,49,3,3,2,True,False,True,52
00209,vertex,57,b,True,b,list/array,13.957197189331056,0,11,3,3,2,True,False,True,10
00209,vertex,58,a,False,b,list/array,29.67189598083496,0,327,3,3,2,True,False,True,32
00209,vertex,59,b,True,b,code,133.0594024658203,0,324,3,3,2,True,False,True,178
00209,vertex,60,a,False,b,tree,38.972938537597656,0,318,3,3,2,True,False,True,84
37340,m1,0,a,True,a,tree,30.13849639892578,0,46,3,3,1,True,False,True,49
37340,m1,1,a,False,b,PSVT:R II,33.13264083862305,0,105,3,3,1,True,True,False,130
37340,m1,2,b,False,a,list/array,44.95462417602539,0,1,3,3,1,True,False,True,1
37340,m1,3,b,True,b,list/array,16.29938507080078,0,206,3,3,1,True,False,True,30
37340,m1,4,a,True,a,tree,8.66340446472168,0,303,3,3,1,True,False,True,71
37340,m1,5,a,True,a,list/array,45.72681427001953,0,3,3,3,1,True,False,True,3
37340,m1,6,b,True,b,tree,33.29267501831055,0,33,3,3,1,True,False,True,38
37340,m1,7,b,True,b,code,36.35940170288086,0,128,3,3,1,True,False,True,153
37340,m1,8,b,False,a,list/array,42.296630859375,0,23,3,3,1,True,False,True,20
37340,m1,9,a,True,a,PSVT:R II,8.442164421081543,0,114,3,3,1,True,True,False,139
37340,m1,10,b,True,b,tree,11.204331398010254,0,54,3,3,1,True,False,True,56
37340,m1,11,a,True,a,code,37.54961013793945,0,147,3,3,1,True,False,True,172
37340,m1,12,b,True,b,list/array,13.464472770690918,0,16,3,3,1,True,False,True,14
37340,m1,13,b,True,b,PSVT:R II,8.13107967376709,0,98,3,3,1,True,True,False,123
37340,m1,14,a,True,a,tree,14.428624153137209,0,60,3,3,1,True,False,True,61
37340,m1,15,a,True,a,PSVT:R II,13.19396686553955,0,93,3,3,1,True,True,False,118
37340,m1,16,b,True,b,code,25.78218650817871,0,127,3,3,1,True,False,True,152
37340,m1,17,b,True,b,tree,6.175562381744385,0,213,3,3,1,True,False,True,67
37340,m1,18,b,False,a,tree,24.26251220703125,0,321,3,3,1,True,False,True,87
37340,m1,19,a,True,a,shepard-metzler,24.332258224487305,0,83,3,3,1,True,True,False,108
37340,m1,20,b,True,b,code,47.6081428527832,0,331,3,3,1,True,False,True,181
37340,m1,21,b,False,a,tree,7.603195667266846,0,208,3,3,1,True,False,True,62
37340,m1,22,b,True,b,PSVT:R II,15.49192237854004,0,113,3,3,1,True,True,False,138
37340,m1,23,b,True,b,PSVT:R II,28.72889709472656,0,120,3,3,1,True,True,False,145
37340,m1,24,b,True,b,PSVT:R II,24.8826904296875,0,99,3,3,1,True,True,False,124
37340,m1,25,a,False,b,list/array,17.221105575561523,0,327,3,3,1,True,False,True,32
37340,m1,26,a,True,a,tree,8.17599105834961,0,49,3,3,1,True,False,True,52
37340,m1,27,b,True,b,shepard-metzler,9.586078643798828,0,73,3,3,1,True,True,False,100
37340,m1,28,a,True,a,list/array,25.91155815124512,0,330,3,3,1,True,False,True,35
37340,m1,29,a,False,b,tree,8.566866874694824,0,38,3,3,1,True,False,True,42
37340,m1,30,b,True,b,code,34.867218017578125,0,137,3,3,1,True,False,True,162
37340,m1,31,b,True,b,shepard-metzler,6.601714611053467,0,66,3,3,1,True,True,False,93
37340,m1,32,b,True,b,tree,74.57425689697266,0,312,3,3,1,True,False,True,80
37340,m1,33,b,True,b,code,15.461065292358398,0,130,3,3,1,True,False,True,155
37340,m1,34,b,True,b,list/array,25.572673797607425,0,11,3,3,1,True,False,True,10
37340,m1,35,b,True,b,tree,66.07096099853516,0,306,3,3,1,True,False,True,74
37340,m1,36,b,True,b,tree,32.05105209350586,0,209,3,3,1,True,False,True,63
37340,m1,37,a,True,a,shepard-metzler,7.754573345184326,0,82,3,3,1,True,True,False,107
37340,m1,38,a,True,a,code,13.630379676818848,0,126,3,3,1,True,False,True,151
37340,m1,39,a,False,b,tree,37.442501068115234,0,318,3,3,1,True,False,True,84
37340,m1,40,a,True,a,shepard-metzler,18.21134757995605,0,89,3,3,1,True,True,False,114
37340,m1,41,b,True,b,shepard-metzler,7.5715789794921875,0,72,3,3,1,True,True,False,99
37340,m1,42,b,True,b,code,23.479644775390625,0,140,3,3,1,True,False,True,165
37340,m1,43,b,True,b,shepard-metzler,7.512897968292236,0,76,3,3,1,True,True,False,103
37340,m1,44,b,True,b,tree,14.17636489868164,0,56,3,3,1,True,False,True,58
37340,m1,45,a,True,a,list/array,13.13127326965332,0,22,3,3,1,True,False,True,19
37340,m1,46,a,False,b,PSVT:R II,37.90423202514648,0,118,3,3,1,True,True,False,143
37340,m1,47,b,False,a,list/array,21.42528533935547,0,9,3,3,1,True,False,True,8
37340,m1,48,a,False,b,tree,99.9341278076172,0,309,3,3,1,True,False,True,77
37340,m1,49,b,True,b,tree,14.738014221191406,0,59,3,3,1,True,False,True,60
37340,m1,50,b,True,b,PSVT:R II,8.66356372833252,0,101,3,3,1,True,True,False,126
37340,m1,51,a,False,b,code,55.970848083496094,0,324,3,3,1,True,False,True,178
37340,m1,52,b,True,b,PSVT:R II,6.860201835632324,0,97,3,3,1,True,True,False,122
